post_id,followers,likes,comments,shares,engagement_rate,growth rate,log_followers,likes_per_follower,comments_per_follower,shares_per_follower,comment_to_like_ratio,iso_score,lof_score,score_disagreement,fraud_score,risk_level,flagged_fraud,vetting_action,Label
IG0000108,929139,183586,8390,2031,20.88,0.047570923,13.742014706118992,0.19758722860626882,0.009029865283881099,0.0021858946831421347,0.04570065255520574,3.6901610015580655,0.5976952271823218,3.0924657743757438,2.453174691807768,Low,0,Low Risk — Auto approve,genuine
IG0000109,616730,156172,3538,727,26.01,0.027564737,13.332188227269318,0.25322588490911746,0.005736708121868565,0.0011787978531934559,0.022654509130958175,5.6126566833090346,0.3865208952453602,5.226135788063674,3.5222023680835646,Low,0,Low Risk — Auto approve,genuine
IG0000110,729344,98038,1812,4909,14.36,0.115446209,13.499902150071652,0.13441942348192348,0.0024844243594243595,0.00673070594945595,0.01848262918460189,4.797420489000288,0.49172090864537105,4.305699580354917,3.0751406568583213,Low,0,Low Risk — Auto approve,genuine
IG0000111,1172580,125095,48,1024,10.76,0.061744188,13.97471786007209,0.10668355250814443,4.093537327943509e-05,0.0008732879632946153,0.0003837083816299612,3.7333655920245388,0.6215702981945055,3.111795293830033,2.4886474744925255,Low,0,Low Risk — Auto approve,genuine
IG0000112,497056,131540,6006,4281,28.53,0.021929119,13.116459986631357,0.26463818966072233,0.012083145561063543,0.008612711646172664,0.045659115098069025,8.407381000316832,0.47096237087316795,7.936418629443664,5.232813548539366,Low,0,Low Risk — Auto approve,genuine
IG0000113,1797356,20835,5179,2336,1.58,0.002281129,14.401827810475265,0.01159202740024792,0.002881454759101703,0.0012996868733851279,0.24857211423086154,7.9120279900638355,0.9719252635203022,6.940102726543533,5.135986899446421,Low,0,Low Risk — Auto approve,genuine
IG0000114,659383,172907,5971,4507,27.81,0.010767642,13.399061344842517,0.26222544408939874,0.00905543515680568,0.006835177734336493,0.034533014857698066,8.316606055179458,0.896394682620612,7.420211372558846,5.348521506155919,Low,0,Low Risk — Auto approve,genuine
IG0000115,732450,112677,9911,446,16.8,0.020615742,13.504151723437891,0.15383575670694247,0.013531299064782579,0.0006089152843197488,0.08795938834012265,5.187575150966623,0.7466421839233718,4.440932967043251,3.4112019641493223,Low,0,Low Risk — Auto approve,genuine
IG0000116,1979483,141901,3362,1679,7.42,0.022430099,14.498346762646452,0.07168588969948214,0.0016984232751683143,0.0008482012727565733,0.023692574400462293,4.199682880255455,0.06007811742645936,4.139604762828996,2.543840975123857,Low,0,Low Risk — Auto approve,genuine
IG0000117,26232,188652,1878,1122,730.6,3.674900884,10.174773439176352,7.191674290942361,0.07159194876486734,0.042772186642268985,0.0099548374785319,71.48164692183728,1.6308980913291975,69.85074883050808,43.54134738963405,Medium,1,Medium Risk — Manual review required,fraud
IG0000118,913327,125362,4667,4311,14.71,0.010401532,13.724850350263035,0.13725861602689945,0.005109889448138509,0.004720105723360855,0.03722818716995581,2.6264532968045473,0.3232602516060181,2.303193045198529,1.7051760787251355,Low,0,Low Risk — Auto approve,genuine
IG0000119,681346,198873,7025,713,30.32,0.072650313,13.431827000144864,0.29188253838725114,0.010310473680039216,0.0010464580404082506,0.03532405102754019,7.623515749896882,0.4759590073658363,7.147556742531045,4.764493052884463,Low,0,Low Risk — Auto approve,genuine
IG0000120,492754,105175,2900,1311,22.2,0.17879104,13.10776737209692,0.21344321913165595,0.005885289617131469,0.0026605567889859847,0.027573092464939386,5.769491586970401,0.24958881183419224,5.519902775136209,3.5615304769159173,Low,0,Low Risk — Auto approve,genuine
IG0000121,170468,106243,5998,3962,68.17,0.051622592,12.046308740992961,0.6232430720135157,0.03518548935870662,0.0232418987727902,0.056455484126013006,23.526091033939363,0.35162288346902626,23.174468150470336,14.256303773751227,Low,0,Low Risk — Auto approve,fraud
IG0000122,3533,8278,8409,3444,569.8,8.236626097,8.170185652879642,2.343051231248231,2.380130200962355,0.9748089442400226,1.015825078521382,90.71451419159807,17.732689830451516,72.98182436114655,61.52178444713945,High,1,High Risk — Request audience proof,fraud
IG0000123,1241485,155651,1008,2354,12.81,0.015787545,14.031819607185342,0.12537485350205602,0.000811930873107609,0.0018961163445389998,0.006476026495171891,2.9096409893860224,0.9249157241797519,1.9847252652062706,2.115750883303514,Low,0,Low Risk — Auto approve,unlabeled
IG0000124,391124,29119,3053,3059,9.01,0.194823125,12.876782480971183,0.07444953518577228,0.007805708675509557,0.007821049079064439,0.10484563343521412,8.040503567978611,0.9234410418775468,7.117062526101064,5.193678557538185,Low,0,Low Risk — Auto approve,unlabeled
IG0000125,773023,92077,5213,560,12.66,0.040490386,13.558065374953044,0.11911288538633391,0.006743654457888057,0.0007244286392513547,0.056615658633534974,1.4959295397284846,0.3185773867562705,1.1773521529722142,1.024988678539599,Low,0,Low Risk — Auto approve,unlabeled
IG0000126,1305598,164084,6443,579,13.11,0.062576689,14.082172497260315,0.1256772758536701,0.004934903392927991,0.00044347494404862754,0.039266473269788646,2.897240959740357,0.4703423596268354,2.4268986001135215,1.9264815196949483,Low,0,Low Risk — Auto approve,unlabeled
IG0000127,397890,75323,314,2543,19.65,0.189750936,12.893933377410782,0.18930608962276005,0.0007891628339490814,0.006391213652014375,0.004168713407591307,8.624948725278001,0.7665860744360824,7.858362650841919,5.481603664941233,Low,0,Low Risk — Auto approve,unlabeled
IG0000128,1069988,77733,7827,4545,8.42,0.055514641,13.883158926011413,0.07264847830069122,0.007315035308807201,0.0042477111892843655,0.10069082628999267,2.374575394998832,0.17956922463389774,2.1950061703649344,1.4965729268528583,Low,0,Low Risk — Auto approve,unlabeled
IG0000129,958579,107334,5737,2054,12.01,0.03275682,13.773208301730367,0.111971991875474,0.005984900566359163,0.0021427550572253305,0.05344997857156167,1.13884842447136,0.34644632782366747,0.7924020966476925,0.8218875858122829,Low,0,Low Risk — Auto approve,unlabeled
IG0000130,179446,66481,9669,4250,44.8,0.346622382,12.097635178687334,0.37047914135728854,0.05388250504329994,0.023684005216053853,0.145440050540756,26.38776987360637,0.4001220028874002,25.98764787071897,15.992710725318782,Low,0,Low Risk — Auto approve,fraud
IG0000131,609657,106325,564,3324,18.08,0.069383276,13.320653423185592,0.17440134370637916,0.0009251103489339087,0.0054522460990360155,0.005304490947566424,5.036190819605269,0.29603759544478403,4.740153224160485,3.140129529941075,Low,0,Low Risk — Auto approve,unlabeled
IG0000132,865197,120220,8553,1481,15.05,0.035598829,13.670713661454116,0.13895101346860889,0.009885609866885808,0.001711748884936032,0.07114456829146565,2.4857798714157617,0.28684115185140197,2.1989387195643597,1.6062043835900177,Low,0,Low Risk — Auto approve,unlabeled
IG0000133,1781834,42971,4204,3072,2.82,0.056009707,14.39315429013334,0.02411616345854889,0.0023593668097028116,0.0017240663271662793,0.09783342254078332,4.226118729905883,0.9696714496096053,3.2564472802962774,2.923539817787372,Low,0,Low Risk — Auto approve,unlabeled
IG0000134,1130190,149861,8529,4536,14.42,0.011679452,13.937897202953819,0.1325980587334873,0.007546518726939718,0.004013484458365408,0.05691273913826813,3.9465772505552668,0.642001174420827,3.3045760761344396,2.6247468201014907,Low,0,Low Risk — Auto approve,unlabeled
IG0000135,272538,6544,6524,2842,5.84,0.342704504,12.515537002110905,0.024011330530054525,0.023937946268043356,0.010427903631787127,0.9969437652811736,25.714387461034892,5.147320412426356,20.567067048608536,17.48756064159148,Low,0,Low Risk — Auto approve,unlabeled
IG0000136,1316167,159079,4144,3376,12.66,0.074458636,14.090235042294077,0.12086536131053278,0.0031485366218724524,0.002565024043301496,0.02604995002483043,2.4334921701105343,0.4090252281289299,2.0244669419816046,1.6237053933178924,Low,0,Low Risk — Auto approve,unlabeled
IG0000137,1760549,30825,904,3935,2.03,0.026866619,14.38113681819638,0.017508743011412916,0.0005134761940735531,0.0022350982562825573,0.02932684509326845,5.209289805425,1.0359494412993995,4.1733403641256,3.5399536597747594,Low,0,Low Risk — Auto approve,unlabeled
IG0000138,1606129,82728,3568,3728,5.61,0.023161278,14.289338116663666,0.05150769334219107,0.0022214903037053686,0.0023211087029746677,0.043129291171066626,2.1211612590058126,0.28530468734023023,1.8358565716655824,1.3868186303395797,Low,0,Low Risk — Auto approve,unlabeled
IG0000139,1830574,112420,3292,1416,6.4,0.01032463,14.42014068311499,0.061412431292042824,0.001798343033387342,0.0007735278661228663,0.029283045721401887,3.3126673997899583,0.2382806492957711,3.0743867504941873,2.082912699592283,Low,0,Low Risk — Auto approve,unlabeled
IG0000140,1284686,184138,8493,4629,15.35,0.026232091,14.06602566687455,0.14333307905589382,0.006610953960734374,0.0036032151047026275,0.046123016433327176,4.187671670898591,0.5301758869361288,3.657495783962462,2.724673357313606,Low,0,Low Risk — Auto approve,unlabeled
IG0000141,1471401,79883,8961,927,6.1,0.042272637,14.201726245729072,0.05429043476251545,0.006090114115730518,0.0006300118050755709,0.11217655821639147,3.1577198049160176,0.3691992811588001,2.7885205237572173,2.0423115954131306,Low,0,Low Risk — Auto approve,unlabeled
IG0000142,1484988,94825,7170,2268,7.02,0.009697048,14.210917922784095,0.06385573486115713,0.00482832184502501,0.0015272850689702544,0.07561297126285263,1.9460299196018294,0.5759680864400256,1.3700618331618037,1.398005186337108,Low,0,Low Risk — Auto approve,unlabeled
IG0000143,305909,173,8780,2633,3.79,0.241248214,12.63104622002638,0.00056552765691758,0.028701345825065623,0.008607134801525943,50.7514450867052,56.285296472841985,36.13532620080391,20.149970272038075,48.22530836402676,Medium,1,Medium Risk — Manual review required,unlabeled
IG0000144,1591949,109921,4198,2191,7.31,0.020792123,14.280470237858077,0.06904806623830285,0.0026370191507391256,0.001376300371431497,0.038191064491771363,1.543366036740236,0.213631283727348,1.329734753012888,1.0114721355350809,Low,0,Low Risk — Auto approve,unlabeled
IG0000145,958324,24424,2637,2398,3.07,0.006156582,13.772942247855497,0.02548616125652702,0.002751678972873475,0.0025022852396475513,0.10796757287913528,3.088648354262037,1.022918567024024,2.065729787238013,2.262356439366832,Low,0,Low Risk — Auto approve,unlabeled
IG0000146,819378,71608,7462,433,9.7,0.103859269,13.616302015257826,0.08739312014723363,0.009106907922839032,0.0005284496288648218,0.10420623394034186,3.6488218515184494,0.6402680021600143,3.008553849358435,2.4454003117750753,Low,0,Low Risk — Auto approve,genuine
IG0000147,1428502,182434,7859,27,13.32,0.024151174,14.172137600755764,0.12771000670632593,0.005501567376174482,1.8900918584643214e-05,0.043078592806165515,4.059742278447359,0.5001419407563241,3.5596003376910352,2.6359021433709455,Low,0,Low Risk — Auto approve,genuine
IG0000148,876963,95509,6295,258,11.64,0.084382123,13.684221221480998,0.10890881371277922,0.007178181975750402,0.00029419713260422616,0.06591001895109361,2.6343394588483076,0.2527770904774729,2.381562368370835,1.6817145114999736,Low,0,Low Risk — Auto approve,genuine
IG0000149,598868,135425,4046,3037,23.8,0.009851921,13.302798155350013,0.2261349746521771,0.006756079803896685,0.005071234395559622,0.02987631530367362,6.353748449468214,0.472816664451311,5.880931785016903,4.001375735461453,Low,0,Low Risk — Auto approve,genuine
IG0000150,1983868,27095,2476,4934,1.74,0.013357744,14.50055953642119,0.01365766270739787,0.0012480669076773254,0.0024870606310500496,0.09138217383281048,7.33209704503008,1.1834784032635275,6.148618641766553,4.872649588323458,Low,0,Low Risk — Auto approve,genuine
IG0000151,976154,133491,4282,4741,14.6,0.093427881,13.791376664261431,0.136751987903548,0.004386602933553517,0.004856815625403368,0.03207706886606588,2.930574947621517,0.4592884474469465,2.4712865001745703,1.9420603475516887,Low,0,Low Risk — Auto approve,genuine
IG0000152,1745042,172245,9740,2089,10.55,0.029282963,14.37228975514887,0.09870536067326746,0.005581527550626289,0.0011971058576240572,0.056547359865308136,3.1390441914287823,0.6523041878325213,2.4867400035962612,2.1443481899902777,Low,0,Low Risk — Auto approve,genuine
IG0000153,442302,186969,7466,1905,44.39,0.01763501,12.999750446560071,0.42271796193551014,0.016879869410493284,0.004307011951110327,0.03993175339227358,12.194768332619162,0.844279068071686,11.350489264547477,7.654572626800171,Low,0,Low Risk — Auto approve,fraud
IG0000154,373156,156102,3713,680,43.01,0.092722615,12.829754521595694,0.4183290634479949,0.009950262088777884,0.0018222941611551202,0.023785729843307582,9.54361564595063,0.2529993923199622,9.290616253630668,5.827369144498363,Low,0,Low Risk — Auto approve,fraud
IG0000155,1604853,107713,4603,4570,7.28,0.00249244,14.288543344676533,0.06711705059591128,0.002868175465291837,0.0028476128343218974,0.04273393183738267,3.3818825791461364,0.44971953703195683,2.9321630421141798,2.2090173623004645,Low,0,Low Risk — Auto approve,genuine
IG0000156,131887,165728,7755,3244,134.0,0.688468158,11.789708356553009,1.2565908694564285,0.05880033665183074,0.02459681393920553,0.04679354122417455,35.762317008379135,0.5773936351813994,35.184923373197734,21.68834765910004,Low,1,Low Risk — Auto approve,fraud
IG0000157,1180015,145669,2901,4194,12.95,0.023898001,13.981038555671955,0.12344673584657823,0.002458443324872989,0.003554192107727444,0.01991501280299858,2.400708450520953,0.11698963784839395,2.283718812672559,1.487220925451929,Low,0,Low Risk — Auto approve,genuine
IG0000158,462462,199705,334,4195,44.16,0.102494908,13.044321832734447,0.43183007468721757,0.0007222215014422807,0.009071015564522058,0.0016724668886607746,12.126755862823643,0.8181278304958545,11.308628032327789,7.603304649892527,Low,0,Low Risk — Auto approve,fraud
IG0000159,948897,23488,4135,1231,3.04,0.014964743,13.763056590255971,0.024752950004057344,0.0043576910876522955,0.001297295702273271,0.17604734332425068,3.2143062380378398,0.7255287561740259,2.488777481863814,2.218795245292314,Low,0,Low Risk — Auto approve,genuine
IG0000160,3190,76948,2419,2742,2573.95,26.3322884,8.068089626278244,24.121630094043887,0.7583072100313479,0.8595611285266458,0.03143681447211104,94.94035880179281,8.997879323967524,85.94247947782529,60.563367010662695,High,1,High Risk — Request audience proof,genuine
IG0000161,1045076,38176,9354,3953,4.93,0.005645522,13.859601124877027,0.0365294007325783,0.008950545223505276,0.003782500028706046,0.245023051131601,5.7628432024090985,2.606288236549269,3.1565549658598293,4.5002212160651665,Low,0,Low Risk — Auto approve,unlabeled
IG0000162,1442988,8111,4291,4296,1.16,0.031808996,14.18222721471933,0.0056209753650065,0.0029736907029025883,0.002977155735182829,0.529034644310196,8.393857735015029,1.2369758416699232,7.156881893345106,5.5311049776769865,Low,0,Low Risk — Auto approve,unlabeled
IG0000163,1210347,154462,8482,3068,13.72,0.071549729,14.006418479528806,0.127617947580322,0.007007907649624447,0.0025348102651553644,0.05491318253033108,3.1014164560685953,0.42669065081390634,2.674725805254689,2.03152613396672,Low,0,Low Risk — Auto approve,unlabeled
IG0000164,1539906,99584,1708,3346,6.8,0.041950613,14.247232582955897,0.06466888238632748,0.0011091586109801506,0.002172859901838164,0.017151349614395888,1.829352495916326,0.07093993272860039,1.7584125631877257,1.1259874706412358,Low,0,Low Risk — Auto approve,unlabeled
IG0000165,1076486,53192,667,429,5.04,0.033720829,13.889213519540855,0.04941262589573854,0.0006196086154394948,0.0003985188845930184,0.012539479620995638,2.1427094168478407,0.7350196285907926,1.407689788257048,1.5796335015450216,Low,0,Low Risk — Auto approve,unlabeled
IG0000166,865393,80156,9626,300,10.41,0.074417057,13.67094017353881,0.0926238136892718,0.011123270005650611,0.0003466633078843947,0.12009082289535405,4.769933253617726,0.3843311141353431,4.3856021394823825,3.0156923978247727,Low,0,Low Risk — Auto approve,unlabeled
IG0000167,373817,85508,4309,4829,25.32,0.231664157,12.831524326937327,0.22874294106474558,0.011527030605884697,0.01291808558733284,0.05039294568929223,9.960429777320051,0.34989328211659165,9.61053649520346,6.116215179238667,Low,0,Low Risk — Auto approve,unlabeled
